,paperID,keywordName
2343,0154b8d8e8a8fe7c753956343eef80e693f30146,language
2344,0154b8d8e8a8fe7c753956343eef80e693f30146,construction
2345,6eb1eb3e008d3af3edc5b97482dfb840c352ad2e,graphs
2346,6eb1eb3e008d3af3edc5b97482dfb840c352ad2e,knowledge
2347,6eb1eb3e008d3af3edc5b97482dfb840c352ad2e,prediction
2348,6eb1eb3e008d3af3edc5b97482dfb840c352ad2e,graph
2349,6eb1eb3e008d3af3edc5b97482dfb840c352ad2e,embedding
2350,6eb1eb3e008d3af3edc5b97482dfb840c352ad2e,knowledge graph
2351,6eb1eb3e008d3af3edc5b97482dfb840c352ad2e,graph embedding
2352,cc077c135f0e0fabeaf856cbba0f604ce21f842d,latent space
2353,cc077c135f0e0fabeaf856cbba0f604ce21f842d,graphs
2354,cc077c135f0e0fabeaf856cbba0f604ce21f842d,knowledge
2355,cc077c135f0e0fabeaf856cbba0f604ce21f842d,graph
2356,cc077c135f0e0fabeaf856cbba0f604ce21f842d,semantic
2357,cc077c135f0e0fabeaf856cbba0f604ce21f842d,ontology
2358,cc077c135f0e0fabeaf856cbba0f604ce21f842d,knowledge graph
2359,68f166ec1aaa01c6a62d15f2ae600bb0eaa149ba,graphs
2360,68f166ec1aaa01c6a62d15f2ae600bb0eaa149ba,knowledge
2361,68f166ec1aaa01c6a62d15f2ae600bb0eaa149ba,deep learning
2362,68f166ec1aaa01c6a62d15f2ae600bb0eaa149ba,graph
2363,68f166ec1aaa01c6a62d15f2ae600bb0eaa149ba,prediction
2364,68f166ec1aaa01c6a62d15f2ae600bb0eaa149ba,embedding
2365,68f166ec1aaa01c6a62d15f2ae600bb0eaa149ba,knowledge graph
2366,68f166ec1aaa01c6a62d15f2ae600bb0eaa149ba,graph embedding
2367,68f166ec1aaa01c6a62d15f2ae600bb0eaa149ba,link prediction
2368,aa148c5deb09f389510e14cbfd4f5660f36871f9,question answering
2369,aa148c5deb09f389510e14cbfd4f5660f36871f9,graphs
2370,aa148c5deb09f389510e14cbfd4f5660f36871f9,knowledge
2371,aa148c5deb09f389510e14cbfd4f5660f36871f9,prediction
2372,aa148c5deb09f389510e14cbfd4f5660f36871f9,natural language
2373,aa148c5deb09f389510e14cbfd4f5660f36871f9,graph
2374,aa148c5deb09f389510e14cbfd4f5660f36871f9,reinforcement learning
2375,aa148c5deb09f389510e14cbfd4f5660f36871f9,natural language processing
2376,aa148c5deb09f389510e14cbfd4f5660f36871f9,embedding
2377,aa148c5deb09f389510e14cbfd4f5660f36871f9,knowledge graph
2378,aa148c5deb09f389510e14cbfd4f5660f36871f9,temporal
2379,aa148c5deb09f389510e14cbfd4f5660f36871f9,knowledge bases
2380,aa148c5deb09f389510e14cbfd4f5660f36871f9,language
2381,aa148c5deb09f389510e14cbfd4f5660f36871f9,link prediction
2382,aa148c5deb09f389510e14cbfd4f5660f36871f9,completion
2383,92dd20b99424137450383a431869fa3488450f08,knowledge
2384,92dd20b99424137450383a431869fa3488450f08,recommender system
2385,92dd20b99424137450383a431869fa3488450f08,graph
2386,92dd20b99424137450383a431869fa3488450f08,embedding
2387,92dd20b99424137450383a431869fa3488450f08,knowledge graph
2388,5c61dc694400c7d4c46c93be79420d2a9c601594,named entity recognition
2389,5c61dc694400c7d4c46c93be79420d2a9c601594,graphs
2390,5c61dc694400c7d4c46c93be79420d2a9c601594,named entity recognition 
2391,5c61dc694400c7d4c46c93be79420d2a9c601594,data annotation
2392,5c61dc694400c7d4c46c93be79420d2a9c601594,extraction
2393,5c61dc694400c7d4c46c93be79420d2a9c601594,knowledge
2394,5c61dc694400c7d4c46c93be79420d2a9c601594,graph
2395,5c61dc694400c7d4c46c93be79420d2a9c601594,knowledge graph
2396,5c61dc694400c7d4c46c93be79420d2a9c601594,construction
2397,1c5e1710d647d7fa982a85ee8634f21f99033a05,classification
2398,1c5e1710d647d7fa982a85ee8634f21f99033a05,self-supervised learning
2399,1c5e1710d647d7fa982a85ee8634f21f99033a05,graphs
2400,1c5e1710d647d7fa982a85ee8634f21f99033a05,knowledge
2401,1c5e1710d647d7fa982a85ee8634f21f99033a05,representation learning
2402,1c5e1710d647d7fa982a85ee8634f21f99033a05,graph
2403,1c5e1710d647d7fa982a85ee8634f21f99033a05,graph convolutional network
2404,1c5e1710d647d7fa982a85ee8634f21f99033a05,graph convolutional networks
2405,1c5e1710d647d7fa982a85ee8634f21f99033a05,knowledge transfer
2406,10d949dee482aeea1cab8b42c326d0dbf0505de3,encoders
2407,10d949dee482aeea1cab8b42c326d0dbf0505de3,graphs
2408,10d949dee482aeea1cab8b42c326d0dbf0505de3,knowledge
2409,10d949dee482aeea1cab8b42c326d0dbf0505de3,prediction
2410,10d949dee482aeea1cab8b42c326d0dbf0505de3,graph
2411,10d949dee482aeea1cab8b42c326d0dbf0505de3,representation learning
2412,10d949dee482aeea1cab8b42c326d0dbf0505de3,embedding
2413,10d949dee482aeea1cab8b42c326d0dbf0505de3,knowledge graph
2414,10d949dee482aeea1cab8b42c326d0dbf0505de3,graph embedding
2415,10d949dee482aeea1cab8b42c326d0dbf0505de3,link prediction
2416,10d949dee482aeea1cab8b42c326d0dbf0505de3,entity embedding
2417,b5d9b3686122b6b28b3065d1a19b8db25ea6b099,graphs
2418,b5d9b3686122b6b28b3065d1a19b8db25ea6b099,knowledge
2419,b5d9b3686122b6b28b3065d1a19b8db25ea6b099,graph
2420,b5d9b3686122b6b28b3065d1a19b8db25ea6b099,natural language
2421,b5d9b3686122b6b28b3065d1a19b8db25ea6b099,natural language processing
2422,b5d9b3686122b6b28b3065d1a19b8db25ea6b099,semantic
2423,b5d9b3686122b6b28b3065d1a19b8db25ea6b099,knowledge graph
2424,b5d9b3686122b6b28b3065d1a19b8db25ea6b099,language
2425,450c65dce00b05bdf5d58e48289acd066aca8383,large language models
2426,450c65dce00b05bdf5d58e48289acd066aca8383,graphs
2427,450c65dce00b05bdf5d58e48289acd066aca8383,knowledge graph completion
2428,450c65dce00b05bdf5d58e48289acd066aca8383,knowledge
2429,450c65dce00b05bdf5d58e48289acd066aca8383,language models
2430,450c65dce00b05bdf5d58e48289acd066aca8383,artificial intelligence
2431,450c65dce00b05bdf5d58e48289acd066aca8383,graph
2432,450c65dce00b05bdf5d58e48289acd066aca8383,prediction
2433,450c65dce00b05bdf5d58e48289acd066aca8383,knowledge graph
2434,450c65dce00b05bdf5d58e48289acd066aca8383,chatgpt
2435,450c65dce00b05bdf5d58e48289acd066aca8383,language
2436,450c65dce00b05bdf5d58e48289acd066aca8383,classification
2437,450c65dce00b05bdf5d58e48289acd066aca8383,fine-tuning
2438,450c65dce00b05bdf5d58e48289acd066aca8383,language model
2439,450c65dce00b05bdf5d58e48289acd066aca8383,completion
2440,b66c5d17424b37c46980d50bd2796c568e1e926f,question answering
2441,b66c5d17424b37c46980d50bd2796c568e1e926f,large language models
2442,b66c5d17424b37c46980d50bd2796c568e1e926f,graphs
2443,b66c5d17424b37c46980d50bd2796c568e1e926f,knowledge
2444,b66c5d17424b37c46980d50bd2796c568e1e926f,language models
2445,b66c5d17424b37c46980d50bd2796c568e1e926f,graph
2446,b66c5d17424b37c46980d50bd2796c568e1e926f,ontology
2447,b66c5d17424b37c46980d50bd2796c568e1e926f,knowledge graph
2448,b66c5d17424b37c46980d50bd2796c568e1e926f,sql databases
2449,b66c5d17424b37c46980d50bd2796c568e1e926f,language
2450,b66c5d17424b37c46980d50bd2796c568e1e926f,language model
2451,3060c86c1b5ab1f1f58d01c69411c7e0aaefc37f,large language models
2452,3060c86c1b5ab1f1f58d01c69411c7e0aaefc37f,graphs
2453,3060c86c1b5ab1f1f58d01c69411c7e0aaefc37f,knowledge
2454,3060c86c1b5ab1f1f58d01c69411c7e0aaefc37f,language models
2455,3060c86c1b5ab1f1f58d01c69411c7e0aaefc37f,graph
2456,3060c86c1b5ab1f1f58d01c69411c7e0aaefc37f,gan
2457,3060c86c1b5ab1f1f58d01c69411c7e0aaefc37f,knowledge graph
2458,3060c86c1b5ab1f1f58d01c69411c7e0aaefc37f,language
2459,3060c86c1b5ab1f1f58d01c69411c7e0aaefc37f,language model
2460,15c19249814219de76ba92e8aa40a05f181c7648,graphs
2461,15c19249814219de76ba92e8aa40a05f181c7648,knowledge
2462,15c19249814219de76ba92e8aa40a05f181c7648,language models
2463,15c19249814219de76ba92e8aa40a05f181c7648,graph
2464,15c19249814219de76ba92e8aa40a05f181c7648,knowledge graph
2465,15c19249814219de76ba92e8aa40a05f181c7648,language
2466,15c19249814219de76ba92e8aa40a05f181c7648,pretrained language models
2467,15c19249814219de76ba92e8aa40a05f181c7648,language model
2468,b60aed687ba9f807da430dd3eabc453ac65d7a2e,knowledge
2469,b60aed687ba9f807da430dd3eabc453ac65d7a2e,language models
2470,b60aed687ba9f807da430dd3eabc453ac65d7a2e,representation learning
2471,b60aed687ba9f807da430dd3eabc453ac65d7a2e,graph
2472,b60aed687ba9f807da430dd3eabc453ac65d7a2e,embedding
2473,b60aed687ba9f807da430dd3eabc453ac65d7a2e,knowledge graph
2474,b60aed687ba9f807da430dd3eabc453ac65d7a2e,language
2475,b60aed687ba9f807da430dd3eabc453ac65d7a2e,language model
2476,20658628d56ffd106e1d36f9f0b3b3f4de4d2cac,graphs
2477,20658628d56ffd106e1d36f9f0b3b3f4de4d2cac,knowledge
2478,20658628d56ffd106e1d36f9f0b3b3f4de4d2cac,graph
2479,20658628d56ffd106e1d36f9f0b3b3f4de4d2cac,graph kernels
2480,20658628d56ffd106e1d36f9f0b3b3f4de4d2cac,similarity
2481,f32f16ca3c27ff945198c6551a5d35fae3b1a660,graphs
2482,f32f16ca3c27ff945198c6551a5d35fae3b1a660,knowledge
2483,f32f16ca3c27ff945198c6551a5d35fae3b1a660,graph
2484,f32f16ca3c27ff945198c6551a5d35fae3b1a660,interaction
2485,f32f16ca3c27ff945198c6551a5d35fae3b1a660,knowledge graph
2486,f32f16ca3c27ff945198c6551a5d35fae3b1a660,language
2487,f32f16ca3c27ff945198c6551a5d35fae3b1a660,probabilistic
2488,f768a0ba44953585e7a1524d300b6b39032957cf,knowledge
2489,f768a0ba44953585e7a1524d300b6b39032957cf,deep learning
2490,f768a0ba44953585e7a1524d300b6b39032957cf,graph
2491,f768a0ba44953585e7a1524d300b6b39032957cf,graph convolutional network
2492,f768a0ba44953585e7a1524d300b6b39032957cf,graph convolutional networks
2493,3fac41a0151f30fbc90ae297d6410e2d6908a866,graphs
2494,3fac41a0151f30fbc90ae297d6410e2d6908a866,knowledge
2495,3fac41a0151f30fbc90ae297d6410e2d6908a866,graph
2496,3fac41a0151f30fbc90ae297d6410e2d6908a866,knowledge graph
2497,3fac41a0151f30fbc90ae297d6410e2d6908a866,knowledge bases
2498,3fac41a0151f30fbc90ae297d6410e2d6908a866,knowledge base completion
2499,3fac41a0151f30fbc90ae297d6410e2d6908a866,completion
2500,eea2129457fcd78c4071a9020355a2fe1da4d2fd,large language models
2501,eea2129457fcd78c4071a9020355a2fe1da4d2fd,graphs
2502,eea2129457fcd78c4071a9020355a2fe1da4d2fd,knowledge
2503,eea2129457fcd78c4071a9020355a2fe1da4d2fd,language models
2504,eea2129457fcd78c4071a9020355a2fe1da4d2fd,graph
2505,eea2129457fcd78c4071a9020355a2fe1da4d2fd,natural language
2506,eea2129457fcd78c4071a9020355a2fe1da4d2fd,knowledge graph
2507,eea2129457fcd78c4071a9020355a2fe1da4d2fd,language
2508,eea2129457fcd78c4071a9020355a2fe1da4d2fd,language model
2509,af1ec939e26e2467fb4c51f4ca3c85f12579c5a1,extraction
2510,af1ec939e26e2467fb4c51f4ca3c85f12579c5a1,knowledge
2511,af1ec939e26e2467fb4c51f4ca3c85f12579c5a1,language models
2512,af1ec939e26e2467fb4c51f4ca3c85f12579c5a1,graph
2513,af1ec939e26e2467fb4c51f4ca3c85f12579c5a1,knowledge graph
2514,af1ec939e26e2467fb4c51f4ca3c85f12579c5a1,information extraction
2515,af1ec939e26e2467fb4c51f4ca3c85f12579c5a1,language
2516,af1ec939e26e2467fb4c51f4ca3c85f12579c5a1,construction
2517,af1ec939e26e2467fb4c51f4ca3c85f12579c5a1,language model
2518,999e2ef54a779ba31043190d5726b55ee2b4281f,large language models
2519,999e2ef54a779ba31043190d5726b55ee2b4281f,graphs
2520,999e2ef54a779ba31043190d5726b55ee2b4281f,extraction
2521,999e2ef54a779ba31043190d5726b55ee2b4281f,knowledge
2522,999e2ef54a779ba31043190d5726b55ee2b4281f,language models
2523,999e2ef54a779ba31043190d5726b55ee2b4281f,graph
2524,999e2ef54a779ba31043190d5726b55ee2b4281f,reasoning
2525,999e2ef54a779ba31043190d5726b55ee2b4281f,knowledge graph
2526,999e2ef54a779ba31043190d5726b55ee2b4281f,temporal
2527,999e2ef54a779ba31043190d5726b55ee2b4281f,language
2528,999e2ef54a779ba31043190d5726b55ee2b4281f,language model
2529,26702869774950e03b10a3657bca0621aa0d8d07,question answering
2530,26702869774950e03b10a3657bca0621aa0d8d07,graphs
2531,26702869774950e03b10a3657bca0621aa0d8d07,knowledge
2532,26702869774950e03b10a3657bca0621aa0d8d07,graph
2533,26702869774950e03b10a3657bca0621aa0d8d07,intelligent systems
2534,26702869774950e03b10a3657bca0621aa0d8d07,reasoning
2535,26702869774950e03b10a3657bca0621aa0d8d07,knowledge graph
2536,26702869774950e03b10a3657bca0621aa0d8d07,retrieval augmented generation
2537,26702869774950e03b10a3657bca0621aa0d8d07,language
2538,26702869774950e03b10a3657bca0621aa0d8d07,language model
2539,7975b4a71236acb1e48714e8dd7a2a770bf3c0a3,graph
2540,7975b4a71236acb1e48714e8dd7a2a770bf3c0a3,knowledge
2541,8f3812a4f2093b488fa4bd3adda3cea0e770dc3d,graphs
2542,8f3812a4f2093b488fa4bd3adda3cea0e770dc3d,knowledge
2543,8f3812a4f2093b488fa4bd3adda3cea0e770dc3d,embedding space
2544,8f3812a4f2093b488fa4bd3adda3cea0e770dc3d,prediction
2545,8f3812a4f2093b488fa4bd3adda3cea0e770dc3d,graph
2546,8f3812a4f2093b488fa4bd3adda3cea0e770dc3d,graph convolutional network
2547,8f3812a4f2093b488fa4bd3adda3cea0e770dc3d,embedding
2548,8f3812a4f2093b488fa4bd3adda3cea0e770dc3d,knowledge graph
2549,8f3812a4f2093b488fa4bd3adda3cea0e770dc3d,graph embedding
2550,8f3812a4f2093b488fa4bd3adda3cea0e770dc3d,link prediction
2551,8f3812a4f2093b488fa4bd3adda3cea0e770dc3d,completion
2552,8f3812a4f2093b488fa4bd3adda3cea0e770dc3d,node embedding
2553,2fab75cfd8394de70bca365572bc5bb04a1b1eb5,encoders
2554,2fab75cfd8394de70bca365572bc5bb04a1b1eb5,graphs
2555,2fab75cfd8394de70bca365572bc5bb04a1b1eb5,construction
2556,2fab75cfd8394de70bca365572bc5bb04a1b1eb5,knowledge
2557,2fab75cfd8394de70bca365572bc5bb04a1b1eb5,language models
2558,2fab75cfd8394de70bca365572bc5bb04a1b1eb5,graph
2559,2fab75cfd8394de70bca365572bc5bb04a1b1eb5,semantic
2560,2fab75cfd8394de70bca365572bc5bb04a1b1eb5,embedding
2561,2fab75cfd8394de70bca365572bc5bb04a1b1eb5,knowledge graph
2562,2fab75cfd8394de70bca365572bc5bb04a1b1eb5,language
2563,2fab75cfd8394de70bca365572bc5bb04a1b1eb5,fine-tuning
2564,2fab75cfd8394de70bca365572bc5bb04a1b1eb5,language model
2565,2fab75cfd8394de70bca365572bc5bb04a1b1eb5,pre-training
2566,45db2b7a9350ed3929bc96219f722efbec1f1720,graphs
2567,45db2b7a9350ed3929bc96219f722efbec1f1720,knowledge
2568,45db2b7a9350ed3929bc96219f722efbec1f1720,graph
2569,45db2b7a9350ed3929bc96219f722efbec1f1720,embedding
2570,45db2b7a9350ed3929bc96219f722efbec1f1720,ontology
2571,45db2b7a9350ed3929bc96219f722efbec1f1720,knowledge graph
2572,45db2b7a9350ed3929bc96219f722efbec1f1720,query
2573,45db2b7a9350ed3929bc96219f722efbec1f1720,graph embedding
2574,45db2b7a9350ed3929bc96219f722efbec1f1720,classification
2575,45db2b7a9350ed3929bc96219f722efbec1f1720,rdf2vec
2576,16965c78c57f6ae3a1f9cf0bc66c4f13977a5f25,graphs
2577,16965c78c57f6ae3a1f9cf0bc66c4f13977a5f25,knowledge
2578,16965c78c57f6ae3a1f9cf0bc66c4f13977a5f25,graph
2579,16965c78c57f6ae3a1f9cf0bc66c4f13977a5f25,embedding
2580,16965c78c57f6ae3a1f9cf0bc66c4f13977a5f25,knowledge graph
2581,16965c78c57f6ae3a1f9cf0bc66c4f13977a5f25,graph embedding
2582,16965c78c57f6ae3a1f9cf0bc66c4f13977a5f25,rdf2vec
2583,717cbfbcddb3ce5aa99ce59e67c05a45b4e82313,graphs
2584,717cbfbcddb3ce5aa99ce59e67c05a45b4e82313,knowledge graph completion
2585,717cbfbcddb3ce5aa99ce59e67c05a45b4e82313,temporal knowledge graph
2586,717cbfbcddb3ce5aa99ce59e67c05a45b4e82313,knowledge
2587,717cbfbcddb3ce5aa99ce59e67c05a45b4e82313,deep learning
2588,717cbfbcddb3ce5aa99ce59e67c05a45b4e82313,graph
2589,717cbfbcddb3ce5aa99ce59e67c05a45b4e82313,interaction
2590,717cbfbcddb3ce5aa99ce59e67c05a45b4e82313,knowledge graph
2591,717cbfbcddb3ce5aa99ce59e67c05a45b4e82313,temporal
2592,717cbfbcddb3ce5aa99ce59e67c05a45b4e82313,transformer
2593,717cbfbcddb3ce5aa99ce59e67c05a45b4e82313,completion
2594,53eecd3d126a11911b53c639a7a808cac4fbf127,graphs
2595,53eecd3d126a11911b53c639a7a808cac4fbf127,knowledge
2596,53eecd3d126a11911b53c639a7a808cac4fbf127,graph
2597,53eecd3d126a11911b53c639a7a808cac4fbf127,visualization
2598,53eecd3d126a11911b53c639a7a808cac4fbf127,embedding
2599,53eecd3d126a11911b53c639a7a808cac4fbf127,reasoning
2600,53eecd3d126a11911b53c639a7a808cac4fbf127,query
2601,53eecd3d126a11911b53c639a7a808cac4fbf127,knowledge graph
2602,53eecd3d126a11911b53c639a7a808cac4fbf127,completion
2603,1667ba5fb663205ae54cd6a5fb07036724e35d8e,knowledge
2604,1667ba5fb663205ae54cd6a5fb07036724e35d8e,graph
2605,1667ba5fb663205ae54cd6a5fb07036724e35d8e,semantic
2606,1667ba5fb663205ae54cd6a5fb07036724e35d8e,interaction
2607,1667ba5fb663205ae54cd6a5fb07036724e35d8e,knowledge graph
2608,1667ba5fb663205ae54cd6a5fb07036724e35d8e,classification
2609,1667ba5fb663205ae54cd6a5fb07036724e35d8e,construction
2610,230591115bdffa2177cd187bd8b70823fe962282,neural networks
2611,230591115bdffa2177cd187bd8b70823fe962282,graphs
2612,230591115bdffa2177cd187bd8b70823fe962282,knowledge
2613,230591115bdffa2177cd187bd8b70823fe962282,knowledge graph embeddings
2614,230591115bdffa2177cd187bd8b70823fe962282,deep learning
2615,230591115bdffa2177cd187bd8b70823fe962282,ontologies
2616,230591115bdffa2177cd187bd8b70823fe962282,graph
2617,230591115bdffa2177cd187bd8b70823fe962282,machine learning
2618,230591115bdffa2177cd187bd8b70823fe962282,embedding
2619,230591115bdffa2177cd187bd8b70823fe962282,knowledge graph
2620,230591115bdffa2177cd187bd8b70823fe962282,graph embedding
2621,f6f435b7c6560e7629102ac4f5cabc6e05129527,extraction
2622,f6f435b7c6560e7629102ac4f5cabc6e05129527,knowledge
2623,f6f435b7c6560e7629102ac4f5cabc6e05129527,natural language
2624,f6f435b7c6560e7629102ac4f5cabc6e05129527,graph
2625,f6f435b7c6560e7629102ac4f5cabc6e05129527,gan
2626,f6f435b7c6560e7629102ac4f5cabc6e05129527,knowledge graph
2627,f6f435b7c6560e7629102ac4f5cabc6e05129527,information extraction
2628,f6f435b7c6560e7629102ac4f5cabc6e05129527,language
2629,f6f435b7c6560e7629102ac4f5cabc6e05129527,unsupervised learning
2630,f6f435b7c6560e7629102ac4f5cabc6e05129527,construction
2631,dbc65ff66af1d81c70db642fa77dd03592f49e49,graph
2632,dbc65ff66af1d81c70db642fa77dd03592f49e49,knowledge
2633,06a73ad09664435f8b3cd90293f4e05a047cf375,graphs
2634,06a73ad09664435f8b3cd90293f4e05a047cf375,knowledge
2635,06a73ad09664435f8b3cd90293f4e05a047cf375,graph
2636,06a73ad09664435f8b3cd90293f4e05a047cf375,knowledge graph
2637,06a73ad09664435f8b3cd90293f4e05a047cf375,language
2638,06a73ad09664435f8b3cd90293f4e05a047cf375,pre-training
2639,17dcfef70619c0423e0527f0c9d90f4858125f5f,knowledge
2640,17dcfef70619c0423e0527f0c9d90f4858125f5f,natural language
2641,17dcfef70619c0423e0527f0c9d90f4858125f5f,graph
2642,17dcfef70619c0423e0527f0c9d90f4858125f5f,knowledge bases
2643,17dcfef70619c0423e0527f0c9d90f4858125f5f,language
2644,17dcfef70619c0423e0527f0c9d90f4858125f5f,language model
2645,ac0c9afa9c19f0700d903e00a92e83e41587add3,federated learning
2646,ac0c9afa9c19f0700d903e00a92e83e41587add3,knowledge
2647,ac0c9afa9c19f0700d903e00a92e83e41587add3,prediction
2648,ac0c9afa9c19f0700d903e00a92e83e41587add3,graph
2649,ac0c9afa9c19f0700d903e00a92e83e41587add3,embedding
2650,ac0c9afa9c19f0700d903e00a92e83e41587add3,machine learning
2651,ac0c9afa9c19f0700d903e00a92e83e41587add3,knowledge graph
2652,ac0c9afa9c19f0700d903e00a92e83e41587add3,link prediction
2653,1dc5645dcbf7c0a32453ac96d0b6e77a841ac956,graphs
2654,1dc5645dcbf7c0a32453ac96d0b6e77a841ac956,knowledge
2655,1dc5645dcbf7c0a32453ac96d0b6e77a841ac956,graph
2656,1dc5645dcbf7c0a32453ac96d0b6e77a841ac956,embedding
2657,1dc5645dcbf7c0a32453ac96d0b6e77a841ac956,knowledge graph
2658,1dc5645dcbf7c0a32453ac96d0b6e77a841ac956,resource description framework
2659,d60bc65862c9aca2b4c18595cc1d0f34cadaf4cf,large language models
2660,d60bc65862c9aca2b4c18595cc1d0f34cadaf4cf,neural networks
2661,d60bc65862c9aca2b4c18595cc1d0f34cadaf4cf,knowledge
2662,d60bc65862c9aca2b4c18595cc1d0f34cadaf4cf,language models
2663,d60bc65862c9aca2b4c18595cc1d0f34cadaf4cf,graph neural networks
2664,d60bc65862c9aca2b4c18595cc1d0f34cadaf4cf,graph
2665,d60bc65862c9aca2b4c18595cc1d0f34cadaf4cf,reasoning
2666,d60bc65862c9aca2b4c18595cc1d0f34cadaf4cf,chatgpt
2667,d60bc65862c9aca2b4c18595cc1d0f34cadaf4cf,knowledge bases
2668,d60bc65862c9aca2b4c18595cc1d0f34cadaf4cf,language
2669,d60bc65862c9aca2b4c18595cc1d0f34cadaf4cf,language model
2670,d6ef206cbebfd468d510afb6da8453656cb52166,knowledge graph
2671,d6ef206cbebfd468d510afb6da8453656cb52166,graph
2672,d6ef206cbebfd468d510afb6da8453656cb52166,graphs
2673,d6ef206cbebfd468d510afb6da8453656cb52166,knowledge
2674,6714dff86284cbde6be351e3e1f8ddee1bfadb9c,graphs
2675,6714dff86284cbde6be351e3e1f8ddee1bfadb9c,extraction
2676,6714dff86284cbde6be351e3e1f8ddee1bfadb9c,knowledge
2677,6714dff86284cbde6be351e3e1f8ddee1bfadb9c,graph
2678,6714dff86284cbde6be351e3e1f8ddee1bfadb9c,natural language
2679,6714dff86284cbde6be351e3e1f8ddee1bfadb9c,semantic
2680,6714dff86284cbde6be351e3e1f8ddee1bfadb9c,knowledge graph
2681,6714dff86284cbde6be351e3e1f8ddee1bfadb9c,language
2682,d53a725ada4bf8955c6c056c5a5e391153f83601,knowledge
2683,d53a725ada4bf8955c6c056c5a5e391153f83601,graph convolutional network
2684,d53a725ada4bf8955c6c056c5a5e391153f83601,graph
2685,d53a725ada4bf8955c6c056c5a5e391153f83601,embedding
2686,d53a725ada4bf8955c6c056c5a5e391153f83601,knowledge graph
2687,d53a725ada4bf8955c6c056c5a5e391153f83601,dialogue systems
2688,001bcf2306afe90b5cf54cd0f04f8a808d7d134f,question answering
2689,001bcf2306afe90b5cf54cd0f04f8a808d7d134f,knowledge
2690,001bcf2306afe90b5cf54cd0f04f8a808d7d134f,natural language
2691,001bcf2306afe90b5cf54cd0f04f8a808d7d134f,graph
2692,001bcf2306afe90b5cf54cd0f04f8a808d7d134f,attention mechanism
2693,001bcf2306afe90b5cf54cd0f04f8a808d7d134f,language
2694,001bcf2306afe90b5cf54cd0f04f8a808d7d134f,language model
2695,e02076dcf9f5218d42d46980b84b6c74a84dfae5,graphs
2696,e02076dcf9f5218d42d46980b84b6c74a84dfae5,extraction
2697,e02076dcf9f5218d42d46980b84b6c74a84dfae5,knowledge
2698,e02076dcf9f5218d42d46980b84b6c74a84dfae5,graph
2699,e02076dcf9f5218d42d46980b84b6c74a84dfae5,knowledge graph
2700,e02076dcf9f5218d42d46980b84b6c74a84dfae5,construction
2701,bdf139c76a57c67c513b8b40ef7a4df3418851ee,knowledge
2702,bdf139c76a57c67c513b8b40ef7a4df3418851ee,graph
2703,bdf139c76a57c67c513b8b40ef7a4df3418851ee,machine learning
2704,bdf139c76a57c67c513b8b40ef7a4df3418851ee,knowledge graph
2705,bdf139c76a57c67c513b8b40ef7a4df3418851ee,pre-training
2706,8806ba65f2a477fe685c250c1536d2e8ef450958,graphs
2707,8806ba65f2a477fe685c250c1536d2e8ef450958,knowledge
2708,8806ba65f2a477fe685c250c1536d2e8ef450958,language models
2709,8806ba65f2a477fe685c250c1536d2e8ef450958,graph
2710,8806ba65f2a477fe685c250c1536d2e8ef450958,knowledge graph reasoning
2711,8806ba65f2a477fe685c250c1536d2e8ef450958,interaction
2712,8806ba65f2a477fe685c250c1536d2e8ef450958,reasoning
2713,8806ba65f2a477fe685c250c1536d2e8ef450958,graph reasoning
2714,8806ba65f2a477fe685c250c1536d2e8ef450958,knowledge graph
2715,8806ba65f2a477fe685c250c1536d2e8ef450958,language
2716,8806ba65f2a477fe685c250c1536d2e8ef450958,transformer
2717,8806ba65f2a477fe685c250c1536d2e8ef450958,language model
2718,49b960f6bc3f954c45a9d2b924e1832d3ca69252,question answering
2719,49b960f6bc3f954c45a9d2b924e1832d3ca69252,graphs
2720,49b960f6bc3f954c45a9d2b924e1832d3ca69252,knowledge
2721,49b960f6bc3f954c45a9d2b924e1832d3ca69252,graph
2722,49b960f6bc3f954c45a9d2b924e1832d3ca69252,knowledge graph
2723,49b960f6bc3f954c45a9d2b924e1832d3ca69252,query
2724,49b960f6bc3f954c45a9d2b924e1832d3ca69252,knowledge bases
2725,49b960f6bc3f954c45a9d2b924e1832d3ca69252,completion
2726,3f5416c11ee52df18f05d893d26b621750b86f75,graphs
2727,3f5416c11ee52df18f05d893d26b621750b86f75,knowledge
2728,3f5416c11ee52df18f05d893d26b621750b86f75,prediction
2729,3f5416c11ee52df18f05d893d26b621750b86f75,graph
2730,3f5416c11ee52df18f05d893d26b621750b86f75,semantic
2731,3f5416c11ee52df18f05d893d26b621750b86f75,interaction
2732,3f5416c11ee52df18f05d893d26b621750b86f75,knowledge graph
2733,a1fd9d031c77b7476c3bcb26ec169977584857f7,mutual information
2734,a1fd9d031c77b7476c3bcb26ec169977584857f7,graphs
2735,a1fd9d031c77b7476c3bcb26ec169977584857f7,neural networks
2736,a1fd9d031c77b7476c3bcb26ec169977584857f7,knowledge
2737,a1fd9d031c77b7476c3bcb26ec169977584857f7,graph neural networks
2738,a1fd9d031c77b7476c3bcb26ec169977584857f7,representation learning
2739,a1fd9d031c77b7476c3bcb26ec169977584857f7,graph
2740,a1fd9d031c77b7476c3bcb26ec169977584857f7,semantic
2741,a1fd9d031c77b7476c3bcb26ec169977584857f7,graph augmentation
